"Issuance Date","Vintage Start","Vintage End","ID","Name","Country","Project Type","Methodology","Total Vintage Quantity","Credits Quantity Issued","Serial Number","Additional Certifications","Retirement/Cancellation Date","Retirement Beneficiary","Retirement Reason","Retirement Details"
"12/10/2017","01/03/2011","29/02/2012","1656","Zhangbei Manjing Windfarm Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","67,632","170","5352-227657561-227657730-VCU-008-APX-CN-1-1656-01032011-29022012-0","","27/10/2021","0xFea7485ec830d655ae7C6dC79DEc03e25539E14b","Other","TOUCAN-1.0-137-0xf76e05a3e982ca67e0f6adae4cbd366e4390df97356f2c87c8827f64a0565bd6-504"
"16/06/2016","01/01/2012","31/12/2012","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","64,029","6,000","4552-189430940-189436939-VCU-048-MER-IN-1-1525-01012012-31122012-0","","18/10/2021","0xe686c86a2CF340a96E087ed70E28A72025112Bb4","Other","TOUCAN-1.0-137-0x41d62277de02cfb717c13a2b796dddefe518583af16ebe1458e128c27d41cd7f-183"
"16/06/2016","01/01/2012","31/12/2012","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","64,029","580","4552-189436940-189437519-VCU-048-MER-IN-1-1525-01012012-31122012-0","","19/10/2021","0xedf89984c7a9b25d05409ba32ca6e284b029384c","Other","TOUCAN-1.0-137-0x07c5769afa568c020ea8d024c574c7650d59094530060a0a2fd3d5438e49ccef-233"
"15/06/2016","11/03/2011","31/12/2011","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","46,318","728","4549-189385939-189386666-VCU-048-MER-IN-1-1525-11032011-31122011-0","","27/10/2021","0x1d2eFe161Ac6E2E06E80708CD58690B0C0816063","Other","TOUCAN-1.0-137-0xf9eab08b4dc7984b5ffd2b6d29dc3a678c5e31ab79204af87c6a94943f588aa5-498"
"15/06/2016","11/03/2011","31/12/2011","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","46,318","13,000","4549-189386667-189399666-VCU-048-MER-IN-1-1525-11032011-31122011-0","","18/10/2021","0xFea7485ec830d655ae7C6dC79DEc03e25539E14b","Other","TOUCAN-1.0-137-0xc90a693e20881505830d53b97f589829e09fe7a30f7b689798c9318daa281bf9-149"
"15/06/2016","11/03/2011","31/12/2011","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","46,318","19,103","4549-189400087-189419189-VCU-048-MER-IN-1-1525-11032011-31122011-0","","18/10/2021","0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F","Other","TOUCAN-1.0-137-0x960948f166046029c3b20b55b3568867ee7c80775dd153f66a4d2fc79030d0b3-163"
"15/06/2016","11/03/2011","31/12/2011","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","46,318","2,750","4549-189419190-189421939-VCU-048-MER-IN-1-1525-11032011-31122011-0","","28/10/2021","0xad708682fc3C3397F3a51fC9e460BD525Db9a99F","Other","TOUCAN-1.0-137-0x0fba577caea34f5ef27c54a46c3711c02dff3ded1f46a41f3314a4b78a1a178e-508"
"15/06/2016","11/03/2011","31/12/2011","1525","Wind power project at Jaibhim by SIIL","India","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","46,318","6,000","4549-189379939-189385938-VCU-048-MER-IN-1-1525-11032011-31122011-0","","18/10/2021","0xFea7485ec830d655ae7C6dC79DEc03e25539E14b","Other","TOUCAN-1.0-137-0x16c2fca56511056396a3297b3ff854f62b1123986b5eb4b2b1e592a2a290cdeb-151"
"29/04/2015","01/01/2012","23/04/2012","1189","Shandong Taipingshan Wind Farm Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","33,296","121","3862-166554368-166554488-VCU-046-APX-CN-1-1189-01012012-23042012-0","","27/10/2021","0x1d2eFe161Ac6E2E06E80708CD58690B0C0816063","Other","TOUCAN-1.0-137-0x9159eae70ea3d80cff861755840686594b217a9a3e035dd95bdf749129b13945-499"
"02/03/2015","01/01/2012","31/12/2012","251","Biomass Based Cogeneration Project at Nectar Life Sciences Ltd","India","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","57,003","50","3776-164754458-164754507-VCU-003-MER-IN-1-251-01012012-31122012-0","","12/10/2021","0x6A2d5a444f2aF0A13EC4abf67957C1F55fF07fCc","Retirement for Person or Organization","TOUCAN-1.0-137-0x6572be41bf6f9065fe0b0bef4b03b9d3a289a191fee70d381da09e3abd1930a5-5"
"02/03/2015","01/01/2012","31/12/2012","251","Biomass Based Cogeneration Project at Nectar Life Sciences Ltd","India","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","57,003","1,560","3776-164754508-164756067-VCU-003-MER-IN-1-251-01012012-31122012-0","","14/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x30c7dbd033c534c84ec8cad966fef02b54d83a6abad4a682c74d24f5d1458c9d-53"
"09/10/2014","01/01/2009","31/12/2009","733","Biomass based steam generation project by Gujarat Ambuja Exports Ltd.","India","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","12,831","4,500","3573-158519290-158523789-VCU-009-APX-IN-1-733-01012009-31122009-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0xc8b0363cbb659794976bdfe79326a27f770f876b04709b64385e25c5e5daab07-28"
"12/09/2014","19/10/2009","18/10/2010","528","Panjin Rice Husk Thermal Energy Generation Project","China","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","21,448","21,448","3534-157226227-157247674-VCU-008-APX-CN-1-528-19102009-18102010-0","","19/10/2021","0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075","Other","TOUCAN-1.0-137-0xc9f01d987da82279407352308e82217a7ad150c2a5feffbcd707e1032a2609ca-329"
"12/09/2014","10/12/2009","09/12/2010","529","Jilin Rice Husk Thermal Energy Generation Project","China","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","6,020","6,020","3530-157199849-157205868-VCU-008-APX-CN-1-529-10122009-09122010-0","","19/10/2021","0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075","Other","TOUCAN-1.0-137-0x3d51cc10340e8b0748ef0ff5e7fd5cb7bec24a3c92ab8e2f99be75ea1b784b2e-330"
"23/04/2014","01/01/2013","31/07/2013","758","Saracbendi HPP Run-of-River Hydro Project","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","37,889","9,900","3346-149894004-149903903-VCU-005-MER-TR-1-758-01012013-31072013-0","","29/10/2021","0xCc060E0bFdc4Df5C7CFb9f9Fa358DdFD032AEe61","Other","TOUCAN-1.0-137-0x305dd99e7a0fc2506910d4e4ae3575492ae82e19ace996353cba87926b9914e1-520"
"23/04/2014","01/01/2013","31/07/2013","758","Saracbendi HPP Run-of-River Hydro Project","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","37,889","100","3346-149893904-149894003-VCU-005-MER-TR-1-758-01012013-31072013-0","","29/10/2021","0xcc060e0bfdc4df5c7cfb9f9fa358ddfd032aee61","Other","TOUCAN-1.0-137-0x33cb34c0c63ec0740ace4c5a1ad6743e73f5fe744a7fd54713c97b916c2c674a-519"
"23/04/2014","01/01/2012","31/12/2012","758","Saracbendi HPP Run-of-River Hydro Project","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","31,197","483","3345-149851526-149852008-VCU-005-MER-TR-1-758-01012012-31122012-0","","22/10/2021","0xEE66Bfe308c0DeCe0F25c46B254df50cea743674","Other","TOUCAN-1.0-137-0x60331d6b41f9f0e02b9ad345888473a8fd396c19cc36d72f9e472d02eddde714-427"
"23/04/2014","06/05/2011","31/12/2011","758","Saracbendi HPP Run-of-River Hydro Project","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","14,707","2,927","3344-149848573-149851499-VCU-005-MER-TR-1-758-06052011-31122011-0","","22/10/2021","0xEE66Bfe308c0DeCe0F25c46B254df50cea743674","Other","TOUCAN-1.0-137-0xe6321d8cbde0ee552ae0408c86dc60d173f7b7fedad443f36ef9784694a81ae9-425"
"04/03/2014","01/01/2011","31/12/2011","603","Sirma Run-of-River Hydro Project","Turkey","Energy industries (renewable/non-renewable sources)","Grid connected renewable electricity generation","4,564","4,564","3256-146636846-146641409-VCU-005-MER-TR-1-603-01012011-31122011-0","","22/10/2021","0xEE66Bfe308c0DeCe0F25c46B254df50cea743674","Other","TOUCAN-1.0-137-0x206fe6f4f11aa4eeecea5ad556794f8902fb9b274beeb4ac0be41a49e1ce9540-424"
"27/02/2014","01/01/2013","31/07/2013","755","OTLUCA HPPs run-of-river hydro project","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","79,501","50,000","3248-146509001-146559000-VCU-005-MER-TR-1-755-01012013-31072013-0","","14/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x0d015c2038b3b76c627aa8a6e836cb6fbe7f28521f8a8117c01b29a2db7b19ed-64"
"11/12/2012","01/01/2009","31/12/2009","426","Wastewater Treatment with Biogas System in Palm Oil Mill at Sawi, Chumporn,Thailand","Thailand","Waste handling and disposal","Grid connected renewable electricity generation","22,609","4,311","2570-109887305-109891615-VCU-018-MER-TH-13-426-01012009-31122009-0","","18/10/2021","0x862bE47D3461caF475E02b9c5473BDD3D3766dF8","Other","TOUCAN-1.0-137-0x18a6c3ed42f9bea71c28a9c9cf4cfdf57f7f478f4597a048d22ca4a63ceb75f2-192"
"11/12/2012","01/01/2012","31/05/2012","426","Wastewater Treatment with Biogas System in Palm Oil Mill at Sawi, Chumporn,Thailand","Thailand","Waste handling and disposal","Grid connected renewable electricity generation","10,468","159","2573-109959352-109959510-VCU-018-MER-TH-13-426-01012012-31052012-0","","18/10/2021","0x862bE47D3461caF475E02b9c5473BDD3D3766dF8","Other","TOUCAN-1.0-137-0xd5e98246bc217a79a7781e3c0fae56e1b48099edfc9798d6eb818b32728948a8-216"
"11/12/2012","01/01/2012","31/05/2012","426","Wastewater Treatment with Biogas System in Palm Oil Mill at Sawi, Chumporn,Thailand","Thailand","Waste handling and disposal","Grid connected renewable electricity generation","10,468","417","2573-109959511-109959927-VCU-018-MER-TH-13-426-01012012-31052012-0","","19/10/2021","0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075","Other","TOUCAN-1.0-137-0xf7da0c4a31f77c0627657b841b98e380f8bdaa0b39a179c8ebba180dbd0630dd-310"
"11/12/2012","01/01/2011","31/12/2011","426","Wastewater Treatment with Biogas System in Palm Oil Mill at Sawi, Chumporn,Thailand","Thailand","Waste handling and disposal","Grid connected renewable electricity generation","28,523","10,530","2572-109938632-109949161-VCU-018-MER-TH-13-426-01012011-31122011-0","","18/10/2021","0x862bE47D3461caF475E02b9c5473BDD3D3766dF8","Other","TOUCAN-1.0-137-0xcd5b3b00e634bd4bd372126465c71a4bb8599a538a58445d641ea7b7f5279680-212"
"19/07/2012","17/11/2009","31/10/2011","713","KOYULHISAR HYDRO ELECTRICITY POWER PLANT","Turkey","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","213,059","63,059","2357-99703194-99766252-VCU-010-MER-TR-1-713-17112009-31102011-1","Social Carbon","15/10/2021","0xE519B28E8F96e229498F15bb2DA4eC0e942f688F","Other","TOUCAN-1.0-137-0x313fd8668e0ee3d04c028ce35ea9bd7cf261c185d923e581ca5c0dd1f1b90f1e-125"
"25/06/2012","23/12/2009","27/02/2011","830","Beijing Guanting Wind Power Project Phase II and Phase II addition","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","210,126","2,315","2306-96057103-96059417-VCU-014-APX-CN-1-830-23122009-27022011-0","","19/10/2021","0x7ef72d1e8df33cd33386efadddd9511cd4796b22","Other","TOUCAN-1.0-137-0xd3a44748cb7ed08923f282c37cf7989e02d1fffe7e1a0dca5a0f90ac86fe413a-311"
"17/05/2012","01/01/2008","31/12/2008","699","Yiyang Xiushan Hydropower Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","219,059","6,529","2231-92356616-92363144-VCU-005-APX-CN-1-699-01012008-31122008-0","","15/10/2021","0xE519B28E8F96e229498F15bb2DA4eC0e942f688F","Other","TOUCAN-1.0-137-0xcceabb1450d095df6f054d6175a409cb9a484760074479af841e4be4fbf00961-107"
"17/05/2012","01/01/2009","09/05/2009","699","Yiyang Xiushan Hydropower Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","106,520","12,409","2230-92207947-92220355-VCU-005-APX-CN-1-699-01012009-09052009-0","","15/10/2021","0xE519B28E8F96e229498F15bb2DA4eC0e942f688F","Other","TOUCAN-1.0-137-0x8f3d85080d29da8d83cc100c8c128d52684da27df2595b9ceaeeee71e15bcf33-108"
"17/05/2012","31/12/2007","30/08/2008","725","Shibeishan Wind Power Generation Project in Huilai County, Guangdong Province","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","88,833","32,928","2232-92479164-92512091-VCU-001-APX-CN-1-725-31122007-30082008-0","","18/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x3121b8c6798ca6a79134ad1fb05ce69a9e53849c6e039ef71b60ad92a734f061-186"
"13/03/2012","01/01/2008","31/12/2008","792","Tadi 16 MW Hydropower Project in Zhejiang Province","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","49,395","49,363","2105-84862336-84911698-VCU-008-MER-CN-1-792-01012008-31122008-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x4e6901f24bf1861a26f27f9d7d76b06a3e3445a8ec22d18f408ccc5927f66657-29"
"16/11/2011","28/01/2008","18/12/2008","670","Xiaoxi Hydropower Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","186,846","14,749","1726-71513072-71527820-VCU-010-APX-CN-1-670-28012008-18122008-0","","18/10/2021","0xB208E3Dcc8e2b091fa4b9Aa65D528FDfDc8bfA93","Other","TOUCAN-1.0-137-0xfdaf779335a8f373a45963ad28262efadf6399d90efcc45344597a354d7ad51a-222"
"16/11/2011","28/01/2008","18/12/2008","670","Xiaoxi Hydropower Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","186,846","20,000","1726-71560244-71580243-VCU-010-APX-CN-1-670-28012008-18122008-0","","18/10/2021","0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F","Other","TOUCAN-1.0-137-0xaf825cd875b587dd532fcea840baee560c50aef686aff9b9ac8a9b8989e23232-166"
"16/11/2011","28/01/2008","18/12/2008","670","Xiaoxi Hydropower Project","China","Energy industries (renewable/non-renewable sources)","Grid-connected electricity generation from renewable sources","186,846","6,251","1726-71506821-71513071-VCU-010-APX-CN-1-670-28012008-18122008-0","","17/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0xe663914455dcb1b358a53189a7e4f5e5f82b6ca45ca2e03557278474cc950536-137"
"27/07/2011","01/01/2009","31/12/2009","293","Rice husk fired boiler of 6 ton capacity for process steam generation at Sukhbir","India","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","11,543","11,543","1517-64110749-64122291-VCU-009-APX-IN-1-293-01012009-31122009-0","","27/10/2021","0x00000016f127c94a667ae3c9fdf0c31c9c79826f","Other","TOUCAN-1.0-137-0x0a0f44e4b8029eacc166b5982b72a3281fe3670cee518d009c52d70f4c49a338-490"
"21/07/2011","01/01/2008","31/12/2008","293","Rice husk fired boiler of 6 ton capacity for process steam generation at Sukhbir","India","Energy industries (renewable/non-renewable sources)","Thermal energy production with or without electricity","11,477","11,477","1503-63828520-63839996-VCU-009-APX-IN-1-293-01012008-31122008-0","","27/10/2021","0x00000016F127c94A667Ae3C9fDF0C31c9C79826f","Other","TOUCAN-1.0-137-0xc49709976160fd07458c7ad8c4673b34df621ecc63ec5acb5184319baa715d2b-489"
"21/09/2010","02/04/2008","31/03/2010","493","5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India","India","Energy industries (renewable/non-renewable sources)","Grid connected renewable electricity generation","38,554","38,554","920-43200201-43238754-VCU-009-APX-IN-1-493-02042008-31032010-0","","27/10/2021","0x00000016F127c94A667Ae3C9fDF0C31c9C79826f","Other","TOUCAN-1.0-137-0xb4627e70662997a5e4cb9f0f8c14b577283f9590727ff7753336565a1ccd0075-491"
"18/06/2010","18/07/2008","19/04/2009","439","Yingpeng HFC23 Decompostion Project","China","Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride","Decomposition of fluoroform (HFC-23) waste streams","4,483,537","1,922","793-36029255-36031176-VCU-001-TZ1-CN-11-439-18072008-19042009-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x2aa1a6d82b148c227a6df16afe7bc3c52e3dcec593bfde9bc8b2e127414072c9-15"
"18/06/2010","18/07/2008","19/04/2009","439","Yingpeng HFC23 Decompostion Project","China","Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride","Decomposition of fluoroform (HFC-23) waste streams","4,483,537","1,923","793-36039255-36041177-VCU-001-TZ1-CN-11-439-18072008-19042009-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x4beb9b2c5fe82022f028c13ab49d0872451cbbd852223df3eafefb4122ef3e93-17"
"18/06/2010","18/07/2008","19/04/2009","439","Yingpeng HFC23 Decompostion Project","China","Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride","Decomposition of fluoroform (HFC-23) waste streams","4,483,537","7,076","793-36041178-36048253-VCU-001-TZ1-CN-11-439-18072008-19042009-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x6f152db2a0334a6f18c28a95d3a72b838df614eb0b0a1423269fb5e14e46de55-16"
"18/06/2010","18/07/2008","19/04/2009","439","Yingpeng HFC23 Decompostion Project","China","Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride","Decomposition of fluoroform (HFC-23) waste streams","4,483,537","10,000","793-36074253-36084252-VCU-001-TZ1-CN-11-439-18072008-19042009-0","","13/10/2021","0xAf529400FF068AFbdc907c699B9184a4381481B0","Other","TOUCAN-1.0-137-0x745ff795623dd1a62f5b1a66a421fb422936c631458c82776bb240e345c1f220-37"
